lead_id,scraped_at,search_query,business_name,category,address,city,state,zip_code,country,phone,website,google_maps_url,place_id,rating,review_count,price_level,emails,additional_phones,business_hours,facebook,twitter,linkedin,instagram,youtube,tiktok,owner_name,owner_title,owner_email,owner_phone,owner_linkedin,team_contacts,additional_contact_methods,pages_scraped,search_enriched,enrichment_status
fb7cd33b2fb7,2026-01-18T16:23:36.923524,"Dentist in Delta, BC, Canada",Essential Dental,Dental clinic,"7337 120 St Unit 225, Delta, BC V4C 6P5, Canada",Delta,BC,V4C 6P5,CA,+1 604-597-8260,http://www.essentialdentalgroup.ca/,https://www.google.com/maps/search/?api=1&query=Essential%20Dental&query_place_id=ChIJuUXhPhzZhVQRkKh-2XX2T6M,ChIJuUXhPhzZhVQRkKh-2XX2T6M,5,146,,info@essentialdentalgroup.ca,,,https://www.facebook.com/essentialdentalgroup.ca,,,https://www.instagram.com/essentialdentalgroup,,,,,,,,,,4,no,success
00420d449fbd,2026-01-18T16:23:36.923544,"Dentist in Delta, BC, Canada",Muse Dental,Dentist,"9015 120 St #3, Delta, BC V4C 0E3, Canada",Delta,BC,V4C 0E3,CA,+1 604-954-1223,http://www.musedental.ca/,https://www.google.com/maps/search/?api=1&query=Muse%20Dental&query_place_id=ChIJNWVFTQHZhVQRGCq1_lQYJC8,ChIJNWVFTQHZhVQRGCq1_lQYJC8,4.9,110,,info@musedental.ca,,,,,,https://www.instagram.com/muse_dental/,,,,,,,,,,1,no,success
dd5be932d207,2026-01-18T16:23:36.923562,"Dentist in Delta, BC, Canada",Evolve Dental Studio,Dental clinic,"8425 120 St #204, Delta, BC V4C 6R2, Canada",Delta,BC,V4C 6R2,CA,+1 778-438-2160,http://www.evolvedentalstudio.ca/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary,https://www.google.com/maps/search/?api=1&query=Evolve%20Dental%20Studio&query_place_id=ChIJzeTlFxTZhVQRa9j7cw6e0KM,ChIJzeTlFxTZhVQRa9j7cw6e0KM,4.9,298,,,,,,,,,,,,,,,,,,0,no,partial
be1e2a0868f2,2026-01-18T16:23:36.923573,"Dentist in Delta, BC, Canada",Harvard Dental Centre,Dental clinic,"6935 120 St #201, Delta, BC V4E 2A8, Canada",Delta,BC,V4E 2A8,CA,+1 604-599-5600,https://www.harvarddentalcentre.com/,https://www.google.com/maps/search/?api=1&query=Harvard%20Dental%20Centre&query_place_id=ChIJq6raw-HbhVQRHXllfzoPANM,ChIJq6raw-HbhVQRHXllfzoPANM,4.9,214,,,,,,,,,,,,,,,,,,0,no,partial
df050772359b,2026-01-18T16:23:36.923583,"Dentist in Delta, BC, Canada",Ladner Dental Clinic,Dentist,"5028 47a Ave, Delta, BC V4K 1T8, Canada",Delta,BC,V4K 1T8,CA,+1 604-946-2511,https://www.ladnerdental.com/,https://www.google.com/maps/search/?api=1&query=Ladner%20Dental%20Clinic&query_place_id=ChIJM_BNPMLghVQRUZ0-h1riOqk,ChIJM_BNPMLghVQRUZ0-h1riOqk,4.8,117,,,,,https://www.facebook.com/Ladner-Dental-Clinic-1615003648732965/,,,,,,,,,,,,,2,no,partial
d7517caea6be,2026-01-18T16:24:05.392023,"Dentist in North Vancouver, BC, Canada",Seycove Dental,Dentist,"4319 Gallant Ave, North Vancouver, BC V7G 2C1, Canada",North Vancouver,BC,V7G 2C1,CA,+1 604-929-5022,https://www.seycovedental.com/?utm_campaign=gmb&utm_medium=gbp&utm_source=google,https://www.google.com/maps/search/?api=1&query=Seycove%20Dental&query_place_id=ChIJke8qD1J6hlQRpG795A_Fm-g,ChIJke8qD1J6hlQRpG795A_Fm-g,5,443,,,,,https://www.facebook.com/SeycoveDental,,,https://www.instagram.com/seycovedental/,,,,,,,,,,3,no,partial
9b0f1914d745,2026-01-18T16:24:44.757563,"Dentist in Maple Ridge, BC, Canada",Maple Ridge Square Dentistry & Implant Clinic,Dentist,"22441 Dewdney Trunk Rd #117, Maple Ridge, BC V2X 7X7, Canada",Maple Ridge,BC,22441,CA,+1 604-770-4069,https://mapleridgesquaredentistry.com/,https://www.google.com/maps/search/?api=1&query=Maple%20Ridge%20Square%20Dentistry%20%26%20Implant%20Clinic&query_place_id=ChIJ2bqi19LThVQRd-3NoNsRECE,ChIJ2bqi19LThVQRd-3NoNsRECE,4.8,17,,"reception@mapleridgesquaredentistry.com, __reception@mapleridgesquaredentistry.com, info@mapleridgesquaredentistry.com",,,https://www.facebook.com/people/Maple-Ridge-Square-Dentistry-Implant-Clinic/61579592217587/,,,https://www.instagram.com/mapleridgesquaredentistry/,,,,,,,,,,5,no,success
c59bd9c77592,2026-01-18T16:25:30.863497,"Dentist in Port Coquitlam, BC, Canada",Greenline Dental,Dentist,"2929 Barnet Hwy #1134, Coquitlam, BC V3B 5R5, Canada",Coquitlam,BC,V3B 5R5,CA,+1 604-464-7333,https://www.greenlinedental.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Greenline%20Dental&query_place_id=ChIJQYxv_Vh2hlQRG3EOJOBKHo0,ChIJQYxv_Vh2hlQRG3EOJOBKHo0,4.8,759,,"info@kgsdental.ca, info@greenlinedental.com",,,https://www.facebook.com/GreenlineDental,,,https://www.instagram.com/greenlinedentalcentre,,,,,,,,,,5,no,success
678a5335794f,2026-01-18T16:26:00.242734,"Dentist in West Vancouver, BC, Canada",Shkwarok Marnie Dr,Dentist,"2420 Marine Dr, West Vancouver, BC V7V 1E1, Canada",West Vancouver,BC,V7V 1E1,CA,+1 604-926-2313,,https://www.google.com/maps/search/?api=1&query=Shkwarok%20Marnie%20Dr&query_place_id=ChIJE4K5EHNuhlQRyIS9u5LCgDQ,ChIJE4K5EHNuhlQRyIS9u5LCgDQ,5,1,,,,,,,,,,,,,,,,,,0,no,error: No website available
e5125257272d,2026-01-18T16:26:00.242804,"Dentist in West Vancouver, BC, Canada",Lawson Park Dental Centre,Dentist,"1571 Bellevue Ave, West Vancouver, BC V7V 3R5, Canada",West Vancouver,BC,V7V 3R5,CA,+1 604-922-4632,,https://www.google.com/maps/search/?api=1&query=Lawson%20Park%20Dental%20Centre&query_place_id=ChIJzw83dxpuhlQR9l7J2sKpgYo,ChIJzw83dxpuhlQR9l7J2sKpgYo,5,6,,,,,,,,,,,,,,,,,,0,no,error: No website available
142f4744050b,2026-01-18T16:26:00.242821,"Dentist in West Vancouver, BC, Canada",Willow Dental Care West End,Dentist,"1743 Robson St #201, Vancouver, BC V6G 1C9, Canada",Vancouver,BC,V6G 1C9,CA,+1 604-685-0717,https://willowdentalcarewestend.com/,https://www.google.com/maps/search/?api=1&query=Willow%20Dental%20Care%20West%20End&query_place_id=ChIJ727eE4hxhlQRV4zqFMlT5T0,ChIJ727eE4hxhlQRV4zqFMlT5T0,4.2,63,,,,,https://www.facebook.com/WillowDentalCareWestend/,,,,,,,,,,,,,2,no,partial
261c2b7b3e06,2026-01-18T16:26:00.242842,"Dentist in West Vancouver, BC, Canada",Dundarave Dental Clinic,Dentist,"2461 Bellevue Ave, West Vancouver, BC V7V 1E1, Canada",West Vancouver,BC,V7V 1E1,CA,+1 604-922-0144,https://www.dundaravedentist.com/,https://www.google.com/maps/search/?api=1&query=Dundarave%20Dental%20Clinic&query_place_id=ChIJYdyMa3NuhlQREz1OVhW9hkE,ChIJYdyMa3NuhlQREz1OVhW9hkE,4.2,5,,,,,https://www.facebook.com/DundaraveDentalClinic/,,https://www.linkedin.com/in/tina-dhillon-789a74158,https://www.instagram.com/dundaravedentalclinic/,https://www.youtube.com/user/nseddon,,,,,,,,,5,no,partial
89951bf41f92,2026-01-18T16:26:00.242857,"Dentist in West Vancouver, BC, Canada",Pacific Dental Centre,Dentist,"2025 W Broadway #104, Vancouver, BC V6J 1Z6, Canada",Vancouver,BC,V6J 1Z6,CA,+1 604-336-9636,http://www.pacificdentalcentre.ca/,https://www.google.com/maps/search/?api=1&query=Pacific%20Dental%20Centre&query_place_id=ChIJISHnPX9zhlQR9_FYDvJjU8M,ChIJISHnPX9zhlQR9_FYDvJjU8M,5,214,,info@pacificdentalcentre.ca,,,https://www.facebook.com/pacificdentalvancouver,,,https://www.instagram.com/pacificdentalcentre/,https://www.youtube.com/channel/UCisAX2A3_YmoFhDEeSbDObA,,,,,,,,,3,no,success
ca8265dca744,2026-01-18T16:26:45.438009,"Dentist in Port Moody, BC, Canada",Monarch Orthodontic Centre - Port Moody,Orthodontist,"205 Newport Dr #501, Port Moody, BC V3H 5C9, Canada",Port Moody,BC,V3H 5C9,CA,+1 604-461-9160,http://www.monarchortho.com/,https://www.google.com/maps/search/?api=1&query=Monarch%20Orthodontic%20Centre%20-%20Port%20Moody&query_place_id=ChIJrWbuu9l4hlQR9vM6jImJ7Vg,ChIJrWbuu9l4hlQR9vM6jImJ7Vg,4.9,117,,info@monarchortho.com,,,,,,https://www.instagram.com/monarch.ortho/,https://www.youtube.com/@MonarchOrthodonticCentre/featured,,,,,,,,,3,no,success
f775c47bcbb4,2026-01-18T16:27:27.281453,"Dentist in Whiterock, BC, Canada",Pacific Oral Health Society,Dental clinic,"15850 24 Ave Suite 300, Surrey, BC V3S 0G1, Canada",Surrey,BC,15850,CA,+1 604-536-2700,http://www.pohs.ca/,https://www.google.com/maps/search/?api=1&query=Pacific%20Oral%20Health%20Society&query_place_id=ChIJmz2Z_pPEhVQRUUqgY9OPu44,ChIJmz2Z_pPEhVQRUUqgY9OPu44,4.6,637,,info@pohs.ca,,,,,,,,,,,,,,,,4,no,success
80a4895d0fdd,2026-01-18T16:27:27.281496,"Dentist in Whiterock, BC, Canada",Sani Dental Group,Dental clinic,"C. Álamo 287, Vicente Guerrero, 21970 Vicente Guerrero, B.C., Mexico",Los Algodones,Baja California,21970,MX,(928) 257-1307,http://sanidentalgroup.com/,https://www.google.com/maps/search/?api=1&query=Sani%20Dental%20Group&query_place_id=ChIJ0aGCnc_51oARCdg_lDWijvU,ChIJ0aGCnc_51oARCdg_lDWijvU,4.6,1407,,,,,https://facebook.com/sanidentalmexico,,,https://www.instagram.com/sanidental_group,https://www.youtube.com/sanidentalgroup,https://www.tiktok.com/@sanidentalgroup,,,,,,,,2,no,partial
b0530b40a07f,2026-01-18T16:28:17.381484,"Dentist in Tsawwassen, BC, Canada",Dr. Dana Vinti Inc.,Dentist,"5365 12 Ave, Delta, BC V4M 2B2, Canada",Delta,BC,V4M 2B2,CA,+1 604-943-7451,http://12avenuedental.com/,https://www.google.com/maps/search/?api=1&query=Dr.%20Dana%20Vinti%20Inc.&query_place_id=ChIJn28B92HmhVQRncJEaWKOPCI,ChIJn28B92HmhVQRncJEaWKOPCI,5,34,,mail@drvinti.com,,,,,,,,,,,,,,,,3,no,success
bc85dc588a0a,2026-01-18T16:28:17.381754,"Dentist in Tsawwassen, BC, Canada",UK Dentistry,Dentist,"770 Rose St, Lexington, KY 40508",Lexington,KY,40508,US,(859) 323-3368,https://ukhealthcare.uky.edu/dentistry?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,https://www.google.com/maps/search/?api=1&query=UK%20Dentistry&query_place_id=ChIJ5fPZirpEQogRHQFm8kIycU0,ChIJ5fPZirpEQogRHQFm8kIycU0,2.8,110,,"jason.star@uky.edu, sarah.timmons@uky.edu, itshelpdesk@uky.edu, jim.shambhu@uky.edu, leigh.schaefer@uky.edu",,,https://www.facebook.com/UKYdentistry,https://twitter.com/UKYDentistry,https://www.linkedin.com/company/university-of-kentucky-healthcare,https://www.instagram.com/ukydentistry,https://www.youtube.com/UKHealthCare,,,,,,,,,5,no,success
29b7035a9260,2026-01-18T16:28:17.381826,"Dentist in Tsawwassen, BC, Canada",Pape Dental Centre - Dental Clinic Danforth,Dentist,"759 Pape Ave, Toronto, ON M4K 3T2, Canada",Toronto,ON,M4K 3T2,CA,+1 416-465-3111,https://papedental.ca/,https://www.google.com/maps/search/?api=1&query=Pape%20Dental%20Centre%20-%20Dental%20Clinic%20Danforth&query_place_id=ChIJGTARw4TM1IkRn7qQkUxWaGQ,ChIJGTARw4TM1IkRn7qQkUxWaGQ,4.9,101,,info@papedental.ca,,,https://www.facebook.com/people/Pape-Dental-Centre/61564307496449/,,,https://www.instagram.com/pape.dental.centre/,https://www.youtube.com/@PapeDentalCentre,,,,,,,,,3,no,success
8eb3f84b41a4,2026-01-18T16:28:17.381893,"Dentist in Tsawwassen, BC, Canada",UMKC School of Dentistry,Dentist,"650 E 25th St, Kansas City, MO 64108",Kansas City,MO,64108,US,(816) 235-2100,http://dentistry.umkc.edu/,https://www.google.com/maps/search/?api=1&query=UMKC%20School%20of%20Dentistry&query_place_id=ChIJJ-HXkxPwwIcRqzcgdw-UIyU,ChIJJ-HXkxPwwIcRqzcgdw-UIyU,3.3,175,,"dentistry@umkc.edu, shelley.howard@umkc.edu",,,https://www.facebook.com/UMKC-School-of-Dentistry-159840524494/,,,https://www.instagram.com/umkc_dentistry/,,,,,,,,,,3,no,success
c0fa10427822,2026-01-18T16:28:17.381962,"Dentist in Tsawwassen, BC, Canada",Harlem Dental Care,Dentist,"163 W 145th St, New York, NY 10039",New York,NY,10039,US,(212) 281-9200,https://www.harlemdentalcare.com/?y_source=1_ODMxNzA1MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.google.com/maps/search/?api=1&query=Harlem%20Dental%20Care&query_place_id=ChIJiYbw3Xj2wokRZtXnZdGfev0,ChIJiYbw3Xj2wokRZtXnZdGfev0,4.8,950,,HarlemDentalCare@gmail.com,,,https://www.facebook.com/pages/Harlem-Dental-Care/510370032464011?fref=ts,,,https://www.instagram.com/harlemnydentist/,https://www.youtube.com/channel/UCgO-JyoDIF4Iigl5PA65fvw,,,,,,,,,3,no,success
eec53f3c44d0,2026-01-18T16:28:17.381998,"Dentist in Tsawwassen, BC, Canada",Tsawwassen Family Dental,Dentist,"210-1077 56 St, Delta, BC V4L 2A2, Canada",Delta,BC,V4L 2A2,CA,+1 604-359-9011,http://www.tsawwassenfamilydental.ca/,https://www.google.com/maps/search/?api=1&query=Tsawwassen%20Family%20Dental&query_place_id=ChIJwZw8MWHmhVQRessvC4cQHeI,ChIJwZw8MWHmhVQRessvC4cQHeI,4.9,91,,"%20info@tsawwassenfamilydental.ca, info@tsawwassenfamilydental.ca",,,https://www.facebook.com/tsawwassenfamilydental/,,,https://www.instagram.com/tsawwassenfamilydental,,,,,,,,,,3,no,success
9261e3a1cf14,2026-01-18T16:28:17.382039,"Dentist in Tsawwassen, BC, Canada",Windsor Woods Dental and Implant Centre,Dentist,"1363 56 St #2, Delta, BC V4L 2P7, Canada",Delta,BC,V4L 2P7,CA,+1 604-603-6125,http://www.windsorwoodsdental.com/,https://www.google.com/maps/search/?api=1&query=Windsor%20Woods%20Dental%20and%20Implant%20Centre&query_place_id=ChIJrYdtVPXmhVQRsNE5kLAm5gY,ChIJrYdtVPXmhVQRsNE5kLAm5gY,5,401,,reception@windsorwoodsdental.com,,,http://www.facebook.com/DeltaBCDentist/,http://www.twitter.com/DeltaBCDentist,,https://instagram.com/windsorwoodsdental?utm_source=ig_profile_share&igshid=4a8qgnfdcniz,,,,,,,,,,4,no,success
c3d73de9f08c,2026-01-18T16:28:17.382061,"Dentist in Tsawwassen, BC, Canada",Tsawwassen Dentures,Denture care center,"1222 56 St, Delta, BC V4L 2A4, Canada",Delta,BC,V4L 2A4,CA,+1 604-943-7818,http://www.tsawwassendentureclinic.ca/,https://www.google.com/maps/search/?api=1&query=Tsawwassen%20Dentures&query_place_id=ChIJJcE4cmDmhVQRYi1y9CVf0UA,ChIJJcE4cmDmhVQRYi1y9CVf0UA,5,63,,tsawwassen.dentures@gmail.com,,,,,,,,,,,,,,,,3,no,success
b2668d85f1ed,2026-01-18T16:28:17.382085,"Dentist in Tsawwassen, BC, Canada",Zendentistry - Midtown,Cosmetic dentist,"30 E 60th St #401, New York, NY 10022",New York,NY,10022,US,(212) 537-3894,https://www.zendentistrynyc.com/,https://www.google.com/maps/search/?api=1&query=Zendentistry%20-%20Midtown&query_place_id=ChIJrQYljPlYwokRI6zTKecudns,ChIJrQYljPlYwokRI6zTKecudns,4.7,476,,"unionsquare@zendentistrynyc.com, broadway@zendentistrynyc.com, gardencity@zendentistrynyc.com, eastvillage@zendentistrynyc.com, westchester@zendentistrynyc.com, info@bowerydental.com, midtown@zendentistrynyc.com, queens@zendentistrynyc.com",,,https://www.facebook.com/p/Zendentistry-100077423583454/,,,https://www.instagram.com/zen.dentistry/,,,,,,,,,,1,no,success
5daff1ea37c5,2026-01-18T16:28:17.382125,"Dentist in Tsawwassen, BC, Canada",Beach Grove Dental Tsawwassen,Dentist,"5686 12 Ave, Delta, BC V4L 1C4, Canada",Delta,BC,V4L 1C4,CA,+1 604-943-6768,https://www.beachgrovedental.com/?utm_source=GMB&utm_medium=organic,https://www.google.com/maps/search/?api=1&query=Beach%20Grove%20Dental%20Tsawwassen&query_place_id=ChIJ32mP9GDmhVQRXl7SUP5eE5A,ChIJ32mP9GDmhVQRXl7SUP5eE5A,4.9,100,,beachgrovedental@telus.net,,,https://www.facebook.com/Beach-Grove-Dental-625267291138670/,,,,,,,,,,,,,3,no,success
146c7d9f442b,2026-01-18T16:28:17.382148,"Dentist in Tsawwassen, BC, Canada",University of Louisville School of Dentistry,Dentist,"501 S Preston St, Louisville, KY 40202",Louisville,KY,40202,US,(502) 852-5096,http://louisville.edu/dentistry,https://www.google.com/maps/search/?api=1&query=University%20of%20Louisville%20School%20of%20Dentistry&query_place_id=ChIJ_1Or8LdyaYgR25HppoYon0U,ChIJ_1Or8LdyaYgR25HppoYon0U,3.2,171,,"lisa.warner@louisville.edu, uoflsmp@louisville.edu",,,,,,,,,,,,,,,,5,no,success
584ccee8ea3c,2026-01-18T16:28:17.382165,"Dentist in Tsawwassen, BC, Canada",The Bronx Dental Center,Dentist,"47 E 167th St, Bronx, NY 10452",Bronx,NY,10452,US,(718) 293-1603,http://www.thebronxdentalcenter.com/?utm_source=gmb_auth,https://www.google.com/maps/search/?api=1&query=The%20Bronx%20Dental%20Center&query_place_id=ChIJ6WO-fDr0wokRq0JE-B9dJEU,ChIJ6WO-fDr0wokRq0JE-B9dJEU,4.4,703,,communitydentalnyc@gmail.com,,,,,,,,,,,,,,,,3,no,success
58167f038cc5,2026-01-18T16:28:17.382221,"Dentist in Tsawwassen, BC, Canada",OU College of Dentistry,Dental school,"1201 N Stonewall Ave, Oklahoma City, OK 73117",Oklahoma City,OK,73117,US,(405) 271-7744,https://www.ouhealth.com/~/,https://www.google.com/maps/search/?api=1&query=OU%20College%20of%20Dentistry&query_place_id=ChIJMZBvJxIXsocRv7-q8dVx5uQ,ChIJMZBvJxIXsocRv7-q8dVx5uQ,4.1,282,,"community.relations@ouhealth.com, communityrelations@ouhealth.com",,,https://www.facebook.com/OUHealth,https://twitter.com/OUHealth,https://www.linkedin.com/company/ouhealth,https://www.instagram.com/ou.health/,https://www.youtube.com/@OUHealth,,,,,,,,,5,no,success
1a165b6debd4,2026-01-18T16:28:17.382247,"Dentist in Tsawwassen, BC, Canada",Tsawwassen Commons Dental Centre,Dental clinic,"2206-4949 Canoe Pass Wy, Delta, BC V4M 0B2, Canada",Delta,BC,V4M 0B2,CA,+1 604-382-5059,https://tcdclinic.com/,https://www.google.com/maps/search/?api=1&query=Tsawwassen%20Commons%20Dental%20Centre&query_place_id=ChIJkcPrQajnhVQR751gXoOoJ5g,ChIJkcPrQajnhVQR751gXoOoJ5g,4.9,201,,contact@tcdclinic.com,,,https://www.facebook.com/tcdclinic,,https://www.linkedin.com/company/tsawwassen-commons-dental,https://instagram.com/tsawwassencommonsdental?utm_medium=copy_link,,,,,,,,,,4,no,success
b6f5b9533e57,2026-01-18T16:28:17.382285,"Dentist in Tsawwassen, BC, Canada",Tsawwassen Dental Clinic,Dental clinic,"5550 12 Ave, Delta, BC V4M 4C2, Canada",Delta,BC,V4M 4C2,CA,+1 604-943-3343,https://tsawwassendentalclinic.ca/,https://www.google.com/maps/search/?api=1&query=Tsawwassen%20Dental%20Clinic&query_place_id=ChIJF1gM5EXnhVQRXtLw0tyPlwI,ChIJF1gM5EXnhVQRXtLw0tyPlwI,,,,,,,https://www.facebook.com/tsawwassendentalclinic,,,https://www.instagram.com/robertsdental/?hl=en,,,,,,,,,,1,no,partial
de551ac11734,2026-01-18T16:28:17.382306,"Dentist in Tsawwassen, BC, Canada",Strive Dental Tsawwassen,Dentist,"1216 56 St, Delta, BC V4L 2A4, Canada",Delta,BC,V4L 2A4,CA,+1 604-943-4112,https://strivedental.ca/tsawwassen/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-delta,https://www.google.com/maps/search/?api=1&query=Strive%20Dental%20Tsawwassen&query_place_id=ChIJEcNRcUd0hlQRp1hFTPfDO2s,ChIJEcNRcUd0hlQRp1hFTPfDO2s,4.9,7,,,,,https://www.facebook.com/strivedentalsurrey/,,,,,,,,,,,,,2,no,partial
f3e4369e8991,2026-01-18T16:28:17.382316,"Dentist in Tsawwassen, BC, Canada",Greene Street Dental,Dentist,"72 Greene St Floor 3, New York, NY 10012",New York,NY,10012,US,(332) 281-6110,https://greenestreetdental.com/,https://www.google.com/maps/search/?api=1&query=Greene%20Street%20Dental&query_place_id=ChIJmy46qo5ZwokRqMf8al_TAhg,ChIJmy46qo5ZwokRqMf8al_TAhg,4.8,217,,,,,,,,,,,,,,,,,,0,no,partial
fbfb6c422bf4,2026-01-18T16:28:17.382327,"Dentist in Tsawwassen, BC, Canada",Dr Crista Walker Serenity Dental,Dentist,"6714 Corbould Rd, Delta, BC V4L 1A1, Canada",Delta,BC,V4L 1A1,CA,+1 604-943-7494,https://www.serenitydental.ca/,https://www.google.com/maps/search/?api=1&query=Dr%20Crista%20Walker%20Serenity%20Dental&query_place_id=ChIJR7eK7GHmhVQRYF-9YEj0JBg,ChIJR7eK7GHmhVQRYF-9YEj0JBg,4.8,108,,reception@serenitydental.ca,,,https://www.facebook.com/drcristawalker/,https://twitter.com/drcristawalker,,https://www.instagram.com/drcristawalker/,,,,,,,,,,3,no,success
4bfdd6117cb5,2026-01-18T16:28:17.382354,"Dentist in Tsawwassen, BC, Canada",My Tsawwassen Dentist,Dentist,"1464 56 St, Delta, BC V4L 2N3, Canada",Delta,BC,V4L 2N3,CA,+1 604-943-0817,http://www.mytsawwassendentist.ca/,https://www.google.com/maps/search/?api=1&query=My%20Tsawwassen%20Dentist&query_place_id=ChIJezOtE_XmhVQRdLn7ItlRIvA,ChIJezOtE_XmhVQRdLn7ItlRIvA,4.8,86,,,,,https://www.facebook.com/mytsawwassendentist.ca/,,,https://www.instagram.com/mytsawwassendentist/,,,,,,,,,,3,no,partial
eee4518afb5e,2026-01-18T16:28:17.382369,"Dentist in Tsawwassen, BC, Canada",Orthodontics on Danforth,Orthodontist,"758 Danforth Ave, Toronto, ON M4J 1L5, Canada",Toronto,ON,M4J 1L5,CA,+1 416-465-8880,http://www.orthodonticsondanforth.com/,https://www.google.com/maps/search/?api=1&query=Orthodontics%20on%20Danforth&query_place_id=ChIJGQe_bYTM1IkR2WChhaN5OVw,ChIJGQe_bYTM1IkR2WChhaN5OVw,4.3,35,,,,,https://www.facebook.com/orthodonticsondanforth/,,,https://www.instagram.com/Orthodonticsondanforth/,,,,,,,,,,2,no,partial
2ada58a66277,2026-01-18T16:28:17.382387,"Dentist in Tsawwassen, BC, Canada",Roberts Dental & Facial Rejuvenation,Dentist,"5550 12 Ave, Delta, BC V4M 4C2, Canada",Delta,BC,V4M 4C2,CA,+1 604-943-3343,https://robertsdental.ca/,https://www.google.com/maps/search/?api=1&query=Roberts%20Dental%20%26%20Facial%20Rejuvenation&query_place_id=ChIJrULNVGDmhVQRI8mw0NLfenY,ChIJrULNVGDmhVQRI8mw0NLfenY,4.6,31,,,,,https://www.facebook.com/tsawwassendentalclinic,,,https://www.instagram.com/robertsdental/?hl=en,,,,,,,,,,3,no,partial
1b719f89a8fa,2026-01-18T16:28:17.382399,"Dentist in Tsawwassen, BC, Canada",Tsawwassen Place Dental Clinic,Dentist,"1530 56 St #101, Delta, BC V4L 2A8, Canada",Delta,BC,V4L 2A8,CA,+1 604-943-9394,http://www.tsawwassenplacedental.ca/,https://www.google.com/maps/search/?api=1&query=Tsawwassen%20Place%20Dental%20Clinic&query_place_id=ChIJ5b21UPTmhVQRKh6oItB-Ods,ChIJ5b21UPTmhVQRKh6oItB-Ods,4.8,41,,,,,,,,,,,,,,,,,,2,no,partial
266a3188835f,2026-01-18T16:28:17.382412,"Dentist in Tsawwassen, BC, Canada",Dr. Sarah Harland Inc.,Dental clinic,"1530 56 St #101, Delta, BC V4L 2A8, Canada",Delta,BC,V4L 2A8,CA,+1 604-943-7421,http://www.tsawwassenplacedental.ca/,https://www.google.com/maps/search/?api=1&query=Dr.%20Sarah%20Harland%20Inc.&query_place_id=ChIJj8-4VPTmhVQRjViiObIOJ6M,ChIJj8-4VPTmhVQRjViiObIOJ6M,5,3,,,,,,,,,,,,,,,,,,2,no,partial
159e45e4da97,2026-01-18T16:28:17.382420,"Dentist in Tsawwassen, BC, Canada",Dr Tom Greene,Dentist,"1530 56 St #101, Delta, BC V4L 2A8, Canada",Delta,BC,V4L 2A8,CA,+1 604-943-9394,http://tsawwassenplacedental.ca/,https://www.google.com/maps/search/?api=1&query=Dr%20Tom%20Greene&query_place_id=ChIJHei4VPTmhVQRvudw_WV9wYM,ChIJHei4VPTmhVQRvudw_WV9wYM,5,37,,,,,,,,,,,,,,,,,,4,no,partial
833d21461269,2026-01-18T16:28:37.498001,"Dentist in Ladner, BC, Canada",Shpak Carol Dr,Dentist,"5028 47a Ave, Delta, BC V4K 1T8, Canada",Delta,BC,V4K 1T8,CA,+1 604-946-2511,,https://www.google.com/maps/search/?api=1&query=Shpak%20Carol%20Dr&query_place_id=ChIJM_BNPMLghVQRbKTgZmIq65Q,ChIJM_BNPMLghVQRbKTgZmIq65Q,5,5,,,,,,,,,,,,,,,,,,0,no,error: No website available
f7ac00278cfe,2026-01-18T16:28:37.498057,"Dentist in Ladner, BC, Canada",Lomness Ian Dr,Dentist,"5170 Ladner Trunk Rd, Delta, BC V4K 1W3, Canada",Delta,BC,V4K 1W3,CA,+1 604-946-1924,,https://www.google.com/maps/search/?api=1&query=Lomness%20Ian%20Dr&query_place_id=ChIJo1kHlMHghVQREE2x5Urm__8,ChIJo1kHlMHghVQREE2x5Urm__8,4.5,8,,,,,,,,,,,,,,,,,,0,no,error: No website available
43a319463ec6,2026-01-18T16:28:37.498074,"Dentist in Ladner, BC, Canada",A W T Dental Centre,Dentist,"5007 47a Ave, Delta, BC V4K 1T9, Canada",Delta,BC,V4K 1T9,CA,+1 604-946-8382,,https://www.google.com/maps/search/?api=1&query=A%20W%20T%20Dental%20Centre&query_place_id=ChIJm2EaZsLghVQRasv88F0NIUg,ChIJm2EaZsLghVQRasv88F0NIUg,2.3,3,,,,,,,,,,,,,,,,,,0,no,error: No website available
99d6574aab80,2026-01-18T16:28:37.498092,"Dentist in Ladner, BC, Canada",Ladner Civic Dental Centre,Dental clinic,"4515 Harvest Dr #101, Delta, BC V4K 4L1, Canada",Delta,BC,V4K 4L1,CA,+1 604-946-4446,http://www.ladnercivicdental.com/,https://www.google.com/maps/search/?api=1&query=Ladner%20Civic%20Dental%20Centre&query_place_id=ChIJWaWG-7fghVQRVHQVIMrYMuI,ChIJWaWG-7fghVQRVHQVIMrYMuI,5,362,,,,,,,,,,,,,,,,,,1,no,partial
